gender,age,Investment_Avenues,Mutual_Funds,Equity_Market,Debentures,Government_Bonds,Fixed_Deposits,PPF,Gold,Stock_Marktet,Factor,Objective,Purpose,Duration,Invest_Monitor,Expect,Avenue,What are your savings objectives?,Reason_Equity,Reason_Mutual,Reason_Bonds,Reason_FD,Source,Is_Outlier_LOF
Unknown,29.0,Yes,2.0,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Unknown,Unknown,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Unknown,Risk Free,Television,False
Male,31.2,Yes,1.0,46.38680213244817,6.0,69.93907056742995,3.0,2.0,7.0,Yes,Risk,Growth,Wealth Creation,Less than 1 year,Monthly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,107.8896368003454,Yes,5.0,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Monthly,20%-30%,Mutual Fund,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,33.0,Unknown,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,Unknown,Monthly,10%-20%,Fixed Deposits,Health Care,Dividend,Fund Diversification,Assured Returns,Unknown,Newspapers and Magazines,False
Male,31.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Monthly,Unknown,Unknown,Retirement Plan,Unknown,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,29.0,Yes,2.0,3.0,6.0,5.0,4.0,1.0,62.468388501833545,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Weekly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,financial consultants_err,False
Female,28.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Unknown,Wealth Creation,Less than 1 year,Weekly,20%-30%,Mutual Fund,retirement plan_err,Capital Appreciation,Unknown,Assured Returns,High Interest Rates,Financial Consultants,False
Male,27.0,Yes,38.91517435062281,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Unknown,10%-20%,Fixed Deposits,Unknown,Dividend,Unknown,Assured Returns,Fixed Returns,Financial Consultants,False
Male,30.0,Yes,2.0,3.0,7.0,6.0,45.92673072281554,1.0,5.0,Yes,Risk,Unknown,Savings for Future,3-5 years,Weekly,20%-30%,Mutual Fund,Unknown,Capital Appreciation,Unknown,Unknown,Fixed Returns,Television,False
Female,24.0,Yes,2.0,4.0,5.0,6.0,3.0,1.0,7.0,Yes,Risk,Capital Appreciation,Unknown,More than 5 years,Weekly,30%-40%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Female,30.0,Yes,2.0,3.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Weekly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,28.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,10%-20%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Unknown,High Interest Rates,Financial Consultants,False
Female,27.0,Yes,2.0,4.0,5.0,6.0,3.0,1.0,7.0,Unknown,Risk,Capital Appreciation,Wealth Creation,Unknown,Monthly,30%-40%,Public Provident Fund,Health Care,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Female,23.0,No,2.0,1.0,3.0,6.0,45.92673072281554,5.0,7.0,No,Unknown,Income,Wealth Creation,Unknown,Daily,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Female,22.0,Yes,4.0,3.0,2.0,1.0,5.0,6.0,7.0,No,Locking Period,Unknown,Wealth Creation,More than 5 years,Daily,30%-40%,Mutual Fund,Health Care,Dividend,Better Returns,Safe Investment,high interest rates_err,financial consultants_err,False
Male,29.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Monthly,30%-40%,Fixed Deposits,Retirement Plan,Dividend,Fund Diversification,Assured Returns,Fixed Returns,Financial Consultants,False
Male,28.0,Yes,2.0,4.0,7.0,5.4,3.0,1.0,17.093677700366708,Yes,Returns,Growth,Wealth Creation,Unknown,Daily,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Unknown,Fixed Returns,Unknown,False
Unknown,25.0,Yes,38.91517435062281,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Daily,10%-20%,Public Provident Fund,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,23.0,Yes,38.91517435062281,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,Unknown,Public Provident Fund,Health Care,Dividend,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,32.0,Yes,2.0,4.0,7.0,69.93907056742995,3.0,1.0,6.0,Yes,Returns,Growth,Wealth Creation,More than 5 years,Daily,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,436.44818400172704,Yes,1.0,3.0,7.0,4.0,5.0,2.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,Unknown,Fixed Deposits,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,27.2,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Daily,20%-30%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,23.2,No,2.0,46.38680213244817,3.0,6.0,4.0,5.0,7.0,No,Returns,Unknown,Wealth Creation,More than 5 years,Weekly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Female,33.8,Yes,1.0,2.0,5.0,69.93907056742995,7.0,6.0,4.0,yes_err,Returns,Capital Appreciation,Wealth Creation,1-3 years,Daily,10%-20%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Female,21.0,No,1.0,2.0,3.0,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,Savings for Future,Unknown,Weekly,20%-30%,Public Provident Fund,Education,Dividend,Better Returns,Safe Investment,Risk Free,Internet,False
Male,29.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Unknown,Unknown,More than 5 years,Weekly,Unknown,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,33.0,Unknown,3.0,4.0,7.0,5.0,1.0,2.0,6.0,Yes,Risk,Growth,Wealth Creation,1-3 years,Daily,20%-30%,Fixed Deposits,retirement plan_err,Capital Appreciation,Unknown,Assured Returns,Fixed Returns,Financial Consultants,False
Male,26.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Wealth Creation,3-5 years,Monthly,Unknown,Mutual Fund,Retirement Plan,Unknown,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,26.0,Yes,3.0,2.0,12.35580922242531,4.0,5.0,1.0,6.0,Yes,returns_err,Capital Appreciation,Wealth Creation,Less than 1 year,Unknown,20%-30%,Mutual Fund,Retirement Plan,Unknown,Better Returns,Unknown,Risk Free,Financial Consultants,False
Male,33.0,yes_err,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,capital appreciation_err,wealth creation_err,More than 5 years,Monthly,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,33.0,Yes,2.0,4.0,7.0,6.0,3.0,1.0,5.0,Yes,Returns,Capital Appreciation,Unknown,Less than 1 year,Monthly,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,436.44818400172704,Yes,1.0,4.0,6.0,5.0,3.0,2.0,7.0,Yes,Unknown,Growth,wealth creation_err,3-5 years,Daily,10%-20%,Equity,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,31.0,Yes,3.0,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,Less than 1 year,Unknown,30%-40%,Equity,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Television,False
Male,29.0,Yes,2.0,3.0,11.955809222425312,5.0,4.0,1.0,17.49367770036671,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,Unknown,nan_err,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,32.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,3-5 years,Monthly,20%-30%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,29.0,Yes,2.0,4.0,7.0,5.0,45.92673072281554,1.0,6.0,Yes,Returns,Unknown,Wealth Creation,Unknown,Weekly,20%-30%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Unknown,Fixed Returns,Financial Consultants,False
Female,34.0,Yes,3.0,4.0,7.0,5.0,1.0,2.0,6.0,Yes,Risk,Growth,Unknown,Less than 1 year,weekly_err,30%-40%,Fixed Deposits,Unknown,Capital Appreciation,Better Returns,Unknown,Fixed Returns,Financial Consultants,False
Male,22.0,Unknown,2.0,1.0,3.0,7.0,6.0,4.0,5.0,Yes,Returns,Income,Wealth Creation,3-5 years,daily_err,30%-40%,Public Provident Fund,Retirement Plan,Dividend,Unknown,Tax Incentives,High Interest Rates,Internet,False
Male,26.0,Yes,2.0,3.0,6.0,4.0,1.0,5.0,7.0,Yes,Returns,Capital Appreciation,Returns,1-3 years,Daily,30%-40%,Equity,Education,Dividend,Better Returns,Safe Investment,Risk Free,Newspapers and Magazines,False
Male,25.0,Unknown,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Unknown,Unknown,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Unknown,Risk Free,Financial Consultants,False
Male,28.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Weekly,Unknown,Fixed Deposits,retirement plan_err,Dividend,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,30.0,Yes,38.91517435062281,3.0,6.0,5.0,1.0,4.0,18.093677700366708,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Television,False
Male,29.0,Yes,2.0,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,10%-20%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Television,False
Male,23.0,Yes,5.0,12.477360426489634,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,3-5 years,Monthly,10%-20%,Mutual Fund,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,30.0,Unknown,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Unknown,Unknown,Weekly,10%-20%,Equity,Retirement Plan,Unknown,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,22.0,No,1.0,2.0,3.0,4.0,5.0,6.0,7.0,No,Unknown,Capital Appreciation,Savings for Future,1-3 years,daily_err,30%-40%,Mutual Fund,Education,Dividend,Better Returns,Safe Investment,Risk Free,Internet,False
Female,28.0,Yes,3.0,2.0,7.0,5.0,12.385346144563108,1.0,6.0,Yes,Risk,Growth,Wealth Creation,Less than 1 year,Weekly,Unknown,Fixed Deposits,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Television,False
Male,36.0,yes_err,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Savings for Future,1-3 years,Daily,30%-40%,Equity,Retirement Plan,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,35.0,Yes,1.0,2.0,5.0,3.0,7.0,6.0,4.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Daily,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Female,23.0,Yes,4.0,3.0,33.77904611212656,1.0,45.92673072281554,6.0,7.0,No,Locking Period,Capital Appreciation,Wealth Creation,1-3 years,Daily,30%-40%,Public Provident Fund,Health Care,Dividend,Better Returns,Safe Investment,High Interest Rates,Financial Consultants,False
Unknown,29.0,Yes,38.91517435062281,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Unknown,Capital Appreciation,Wealth Creation,More than 5 years,Unknown,10%-20%,equity_err,Unknown,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Television,False
Male,28.0,Yes,1.0,3.0,7.0,4.0,5.0,2.0,6.0,Yes,Returns,Unknown,Wealth Creation,More than 5 years,Daily,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,29.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,20%-30%,Equity,Retirement Plan,Dividend,Better Returns,Unknown,Fixed Returns,Financial Consultants,False
Unknown,29.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,yes_err,Risk,growth_err,Savings for Future,More than 5 years,Weekly,30%-40%,Mutual Fund,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Unknown,False
Female,33.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Monthly,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Unknown,23.0,Unknown,2.0,3.0,6.0,4.0,1.0,5.0,7.0,Yes,Unknown,Capital Appreciation,Returns,Less than 1 year,Weekly,30%-40%,Mutual Fund,Education,Dividend,Better Returns,Safe Investment,Risk Free,Newspapers and Magazines,False
Male,24.0,Yes,2.0,3.0,7.0,4.0,6.0,1.0,5.0,Yes,Risk,Capital Appreciation,Wealth Creation,1-3 years,Daily,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,21.0,Yes,2.0,4.0,5.0,69.93907056742995,3.0,1.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,3-5 years,Unknown,Unknown,Equity,Health Care,Capital Appreciation,Better Returns,Unknown,Risk Free,Newspapers and Magazines,False
Male,21.0,Yes,2.0,3.0,7.0,4.0,6.0,1.0,5.0,Yes,Unknown,Capital Appreciation,Wealth Creation,3-5 years,Monthly,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,22.0,Yes,2.0,46.38680213244817,7.0,5.0,45.92673072281554,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Monthly,20%-30%,Fixed Deposits,Health Care,Dividend,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,28.0,Yes,3.0,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,3-5 years,Monthly,10%-20%,Public Provident Fund,Health Care,Unknown,Fund Diversification,Assured Returns,Risk Free,Television,False
male_err,25.0,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Unknown,Returns,Capital Appreciation,Wealth Creation,Unknown,Weekly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,27.0,Unknown,2.0,4.0,6.0,5.0,3.0,1.0,7.0,Yes,Risk,Growth,Savings for Future,Less than 1 year,Weekly,10%-20%,Equity,Health Care,Liquidity,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,436.44818400172704,Yes,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,23.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,Less than 1 year,Monthly,Unknown,mutual fund_err,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,risk free_err,Internet,False
Female,30.0,Yes,2.0,4.0,7.0,6.0,3.0,1.0,5.0,Yes,returns_err,Capital Appreciation,Wealth Creation,3-5 years,Weekly,30%-40%,Equity,Unknown,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,36.0,Yes,1.0,2.0,5.0,3.0,7.0,6.0,4.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Monthly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,safe investment_err,Fixed Returns,Newspapers and Magazines,False
Male,28.2,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Monthly,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Unknown,21.0,Yes,2.0,3.0,7.0,4.0,6.0,1.0,5.0,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,20%-30%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,20.0,No,1.0,2.0,3.0,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,savings for future_err,1-3 years,Weekly,30%-40%,Equity,Education,Dividend,Better Returns,Safe Investment,Risk Free,Internet,False
Male,21.0,Yes,2.0,3.0,7.0,4.0,6.0,1.0,5.0,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Unknown,27.2,Unknown,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Unknown,Monthly,20%-30%,Public Provident Fund,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Risk Free,financial consultants_err,False
Male,24.0,Yes,2.0,4.0,6.0,5.0,3.0,1.0,7.0,yes_err,Risk,Growth,Savings for Future,3-5 years,Weekly,10%-20%,Fixed Deposits,Health Care,Unknown,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,27.0,Yes,2.0,3.0,6.0,5.0,4.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Weekly,20%-30%,Equity,Health Care,Capital Appreciation,Better Returns,Safe Investment,Unknown,Financial Consultants,False
Male,24.0,Yes,2.0,4.0,6.0,5.0,3.0,1.0,7.0,Yes,Risk,Growth,Savings for Future,1-3 years,Weekly,10%-20%,Equity,Health Care,Liquidity,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,21.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,Less than 1 year,Monthly,20%-30%,fixed deposits_err,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Male,24.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,10%-20%,Public Provident Fund,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,436.44818400172704,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Wealth Creation,Less than 1 year,Weekly,30%-40%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,31.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Yes,Returns,capital appreciation_err,wealth creation_err,1-3 years,Daily,20%-30%,Fixed Deposits,Retirement Plan,Dividend,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,30.0,Yes,4.0,5.0,1.0,2.0,7.0,3.0,6.0,No,Returns,Growth,Wealth Creation,Less than 1 year,Monthly,30%-40%,Fixed Deposits,nan_err,Capital Appreciation,Tax Benefits,Safe Investment,Fixed Returns,Television,False
Male,27.0,Yes,1.0,4.0,6.0,5.0,3.0,2.0,7.0,Yes,Risk,Growth,Wealth Creation,Unknown,Monthly,30%-40%,Equity,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,33.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Monthly,Unknown,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,28.0,Yes,2.0,3.0,7.0,5.0,45.92673072281554,1.0,6.0,Yes,Returns,Capital Appreciation,Unknown,Less than 1 year,Monthly,20%-30%,Equity,Unknown,Unknown,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,32.0,Yes,3.0,10.877360426489634,7.0,4.0,5.0,1.0,6.0,Yes,Unknown,Unknown,Wealth Creation,1-3 years,Unknown,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,28.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Unknown,wealth creation_err,3-5 years,Weekly,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,High Interest Rates,Financial Consultants,False
Male,34.0,Unknown,2.0,46.38680213244817,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Growth,Savings for Future,1-3 years,Daily,10%-20%,Equity,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,436.44818400172704,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Unknown,Wealth Creation,1-3 years,Monthly,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Female,21.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,More than 5 years,Monthly,30%-40%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Female,32.0,Yes,5.0,4.0,33.77904611212656,2.0,7.0,1.0,6.0,Yes,Returns,Income,Returns,3-5 years,Daily,Unknown,Mutual Fund,Retirement Plan,Capital Appreciation,Tax Benefits,Safe Investment,Fixed Returns,Newspapers and Magazines,False
